file_name,n_events,start_median_shift,end_median_shift,start_median_hour,end_median_hour,start_median_time,end_median_time,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
406041286603520_,4,25,23,1,23,01:00:00,23:00:00,35.1019,135.9931,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286606050_,46,24,23,0,23,00:00:00,23:00:00,34.8911,135.6994,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286606060_,111,24,23,0,23,00:00:00,23:00:00,34.8125,135.6317,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286606190_,48,22,23,22,23,22:00:00,23:00:00,34.8897,135.6994,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286606240_,29,26,27,2,3,02:00:00,03:00:00,34.9075,135.7167,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286608010_,22,20,20,20,20,20:00:00,20:00:00,34.855,135.415,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286608040_,199,25,27,1,3,01:00:00,03:00:00,34.7989,135.4233,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406041286618020_,1,13,13,13,13,13:00:00,13:00:00,34.8789,135.8467,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
406041286618030_,43,22,21,22,21,22:00:00,21:00:00,34.88,135.8281,1,Natural vegetation,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
406051286611030_,203,22,16.5,22,16.5,22:00:00,16:30:00,34.9653,134.9728,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406051286611060_,284,30,16,6,16,06:00:00,16:00:00,34.7975,134.89940000000001,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406061286611050_,116,26,28,2,4,02:00:00,04:00:00,34.8014,134.5631,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
406071286601060_,178,23,23,23,23,23:00:00,23:00:00,36.0878,136.1864,3,Urban,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
406091286605020_,34,20,20,20,20,20:00:00,20:00:00,35.3075,135.2261,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
406091286605050_,57,25,23,1,23,01:00:00,23:00:00,35.3556,135.1153,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4061,6,20,28,20,4,20:00:00,04:00:00,32.662319,110.789239,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
406101286610020_,566,26,24,2,0,02:00:00,00:00:00,35.5436,134.83,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4063,50,28,32,4,8,04:00:00,08:00:00,32.086108,112.607012,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4065,2,32,22,8,22,08:00:00,22:00:00,31.724546,113.298941,1,Natural vegetation,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
4069,1,20,20,20,20,20:00:00,20:00:00,31.45536,112.424951,3,Urban,2,Cropland,0,0,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,TRUE,Ag-dominated
407041287705100_,36,23,23,23,23,23:00:00,23:00:00,35.4656,133.0533,3,Urban,3,Urban,0,0.5,0.25,0,0.25,0.5,TRUE,Urban-dominated
407051287711030_,1,16,16,16,16,16:00:00,16:00:00,34.8169,132.8342,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
407091287712070_,25,21,21,21,21,21:00:00,21:00:00,34.4972,132.5139,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
4071,3,16,16,16,16,16:00:00,16:00:00,31.736074,110.833152,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4080,4,30,32,6,8,06:00:00,08:00:00,29.398746,112.329403,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
408011288805002_,31,22,23,22,23,22:00:00,23:00:00,33.8069,132.7272,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4082,2,22,22,22,22,22:00:00,22:00:00,27.190669,111.536969,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4085108,23,25,33,1,9,01:00:00,09:00:00,44.37194444,-88.0922222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4087119,2,31.5,33.5,7.5,9.5,07:30:00,09:30:00,43.0438333,-88.0051111,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
40871488,9,22,26,22,2,22:00:00,02:00:00,42.99025,-87.9523333,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4087170,2,17.5,18.5,17.5,18.5,17:30:00,18:30:00,43.02444444,-87.8983333,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
409003,6,27.5,27.5,3.5,3.5,03:30:00,03:30:00,-35.53,144.9657,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
409005,3,28,31,4,7,04:00:00,07:00:00,-35.6298,144.1245,3,Urban,2,Cropland,0.25,0,0,0.5,0.25,0.5,TRUE,Ag-dominated
409013,26,25,21,1,21,01:00:00,21:00:00,-35.0376,143.5702,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.25,0.25,0.25,FALSE,Natural-dominated
409014,36,23,27,23,3,23:00:00,03:00:00,-35.0899,144.0331,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
409016,6,18,34,18,10,18:00:00,10:00:00,-36.09927778,147.0239833,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
409025,1,34,14,10,14,10:00:00,14:00:00,-36.0114,145.994,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
409036,19,23,16,23,16,23:00:00,16:00:00,-35.1074,143.5826,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
409044,18,21,25,21,1,21:00:00,01:00:00,-35.5214,144.0517,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
409047,7,26,23,2,23,02:00:00,23:00:00,-35.6428,144.9596,4,Wetland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
409048,27,23,16,23,16,23:00:00,16:00:00,-35.2739,144.1595,1,Natural vegetation,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
409061289901500_,64,25,23,1,23,01:00:00,23:00:00,33.33,130.5261,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
409062,28,21,20,21,20,21:00:00,20:00:00,-35.329,143.9322,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
409086,22,23,15.5,23,15.5,23:00:00,15:30:00,-35.1351,143.8001,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4094,18,28,20,4,20,04:00:00,20:00:00,27.362076,107.413232,5,Other,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
410040,18,26,16.5,2,16.5,02:00:00,16:30:00,-34.4776,144.3009,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
410130,48,23,15,23,15,23:00:00,15:00:00,-34.665,143.4917,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
4104,2,22,22,22,22,22:00:00,22:00:00,39.510908,122.475631,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4106,6,28,28,4,4,04:00:00,04:00:00,41.061356,122.282673,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4109,3,28,28,4,4,04:00:00,04:00:00,41.307508,124.132657,3,Urban,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
4111,3,20,26,20,2,20:00:00,02:00:00,41.835441,123.42944,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4112,3,24,28,0,4,00:00:00,04:00:00,40.223583,124.507297,5,Other,1,Natural vegetation,0.5,0.25,0.25,0,0,0.25,FALSE,Natural-dominated
4118,221,20,16,20,16,20:00:00,16:00:00,41.039546,120.977806,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
4119,20,28,28,4,4,04:00:00,04:00:00,39.324437,122.211445,2,Cropland,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
412004,60,20,23,20,23,20:00:00,23:00:00,-33.41080904,147.9910504,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
412005,23,23,23,23,23,23:00:00,23:00:00,-33.8695,144.8811,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
412006,15,25,23,1,23,01:00:00,23:00:00,-33.091,147.1482,3,Urban,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
412011,92,21,25,21,1,21:00:00,01:00:00,-33.201,146.4532,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
412038,63,21,23,21,23,21:00:00,23:00:00,-33.348326,145.87524,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
412039,15,24,23,0,23,00:00:00,23:00:00,-33.4873,145.504,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
412047,66,22,23,22,23,22:00:00,23:00:00,-33.3824,145.9027,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
4121660,13,19,22,19,22,19:00:00,22:00:00,43.61308,-85.4778209,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4121680,583,25,32,1,8,01:00:00,08:00:00,43.485857,-85.63060189,5,Other,1,Natural vegetation,0.75,0,0.25,0,0,0,FALSE,Natural-dominated
4121970,14,19.5,21,19.5,21,19:30:00,21:00:00,43.43474558,-85.6653239,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4135,2,28,14,4,14,04:00:00,14:00:00,28.9994404,105.8508137,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4137030,20,29,31.5,5,7.5,05:00:00,07:30:00,44.47279328,-83.57108839,1,Natural vegetation,1,Natural vegetation,0.75,0,0.25,0,0,0,FALSE,Natural-dominated
4153,6,32,32,8,8,08:00:00,08:00:00,35.00617,108.73628,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4154,2,28,28,4,4,04:00:00,04:00:00,34.353997,107.27176300000001,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4156,15,20,20,20,20,20:00:00,20:00:00,34.460378,109.251996,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
4157005,7,17,19,17,19,17:00:00,19:00:00,43.4219699,-83.951918,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4159,20,28,24,4,0,04:00:00,00:00:00,34.564536,109.485973,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
4160,1,12,12,12,12,12:00:00,12:00:00,34.45589,109.005226,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
4162,17,18,20,18,20,18:00:00,20:00:00,34.613631,110.2348456,2,Cropland,2,Cropland,0,0,0,0.75,0.25,0.75,TRUE,Ag-dominated
4165,1,32,32,8,8,08:00:00,08:00:00,33.216619,107.952694,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4165500,5,28,33,4,9,04:00:00,09:00:00,42.5958674,-82.90881,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4166,6,20,20,20,20,20:00:00,20:00:00,36.556856,101.930057,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4166500,38,27,28.5,3,4.5,03:00:00,04:30:00,42.3730923,-83.2546513,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4168400,30,25.5,32.5,1.5,8.5,01:30:00,08:30:00,42.30837099,-83.2527063,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4171,3,12,12,12,12,12:00:00,12:00:00,33.011787,97.255347,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4177,2,14,24,14,0,14:00:00,00:00:00,51.763712,126.639504,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4179,2,30,32,6,8,06:00:00,08:00:00,46.567284,132.633838,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4182,2,16,20,16,20,16:00:00,20:00:00,45.401432,126.29911800000001,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4183038,61,23,23,23,23,23:00:00,23:00:00,41.1830833,-84.8696944,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4183500,2,28,33.5,4,9.5,04:00:00,09:30:00,41.19893889,-84.7444033,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4184,1,16,16,16,16,16:00:00,16:00:00,45.316643,132.585736,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4186,48,20,20,20,20,20:00:00,20:00:00,46.3054261,129.5434746,3,Urban,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
4187,1,12,12,12,12,12:00:00,12:00:00,45.4936489,125.0451846,3,Urban,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
4188496,323,27,23,3,23,03:00:00,23:00:00,40.9792203,-83.6532653,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4192,1,16,20,16,20,16:00:00,20:00:00,50.2386399,127.5357671,3,Urban,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
4193500,31,23,30,23,6,23:00:00,06:00:00,41.5000526,-83.7127145,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
42001,56,24,19,0,19,00:00:00,19:00:00,42.01040278,-121.5614222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
42071,165,25,25,1,1,01:00:00,01:00:00,42.12805556,-121.9277778,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
42081,92,23,23,23,23,23:00:00,23:00:00,42.14258889,-121.672186,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
422001,71,25,23,1,23,01:00:00,23:00:00,-30.01531667,148.06075,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
422002,71,25,23,1,23,01:00:00,23:00:00,-29.94716667,146.8637167,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
422003,86,26,22,2,22,02:00:00,22:00:00,-29.547141,148.576104,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
4220045,45,29,32,5,8,05:00:00,08:00:00,43.17430556,-78.38638889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4220223,1,25,25,1,1,01:00:00,01:00:00,43.3390833,-77.9152222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
422027,55,23,15,23,15,23:00:00,15:00:00,-30.14343333,147.3768667,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
425001,8,22,18,22,18,22:00:00,18:00:00,-32.3969,142.4218,1,Natural vegetation,1,Natural vegetation,0.75,0,0.25,0,0,0,FALSE,Natural-dominated
425003,77,25,23,1,23,01:00:00,23:00:00,-30.087894,145.936761,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
425004,28,25,23,1,23,01:00:00,23:00:00,-30.53474142,145.1150748,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
425007,8,28,21,4,21,04:00:00,21:00:00,-33.74641667,142.2682778,1,Natural vegetation,4,Wetland,0.25,0,0,0.25,0.5,0.25,FALSE,Mixed
425012,12,27,16,3,16,03:00:00,16:00:00,-32.4353,142.3799,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
425039,59,23,23,23,23,23:00:00,23:00:00,-29.9646,146.3004,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
45301,164,27,18,3,18,03:00:00,18:00:00,45.5009505,-122.852045,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
45303,1,19,19,19,19,19:00:00,19:00:00,45.5081944,-122.9335,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
50048565,22,20,22,20,22,20:00:00,22:00:00,18.4070314,-66.118083,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
50048580,1544,22,27,22,3,22:00:00,03:00:00,18.4201918,-66.1160552,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
5051522,3,20,26,20,2,20:00:00,02:00:00,46.65968548,-96.7959154,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5054000,2,28.5,31,4.5,7,04:30:00,07:00:00,46.861075,-96.7836924,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
5057000,7,19,22,19,22,19:00:00,22:00:00,47.43277097,-98.0275954,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5062130,1,27,31,3,7,03:00:00,07:00:00,47.0926944,-96.8170556,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5114000,81,29,32,5,8,05:00:00,08:00:00,48.98995719,-101.9583348,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5117500,5,14,20,14,20,14:00:00,20:00:00,48.2458428,-101.3712745,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5124000,80,27,23,3,23,03:00:00,23:00:00,48.9964079,-100.9584889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5406457,1,28,33,4,9,04:00:00,09:00:00,43.1097222,-89.6408333,3,Urban,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
5406469,4,28,31.5,4,7.5,04:00:00,07:30:00,43.12527778,-89.635,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
5406479,10,20,26,20,2,20:00:00,02:00:00,43.1147222,-89.6641667,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
5435943,41,26,30,2,6,02:00:00,06:00:00,42.97694444,-89.5394444,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5435950,4,25,32.5,1,8.5,01:00:00,08:30:00,42.94916667,-89.5441667,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5474500,9,28,30,4,6,04:00:00,06:00:00,40.39365535,-91.374318,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
5515500,13,21.5,30,21.5,6,21:30:00,06:00:00,41.38963889,-86.7061667,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5524500,2,29.5,21.5,5.5,21.5,05:30:00,21:30:00,40.87059306,-87.3066912,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5537980,32,26,25,2,1,02:00:00,01:00:00,41.5364722,-88.0836944,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
5545750,12,30,31,6,7,06:00:00,07:00:00,42.61085116,-88.225923,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5549500,97,22,31,22,7,22:00:00,07:00:00,42.3100222,-88.2514745,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
5558300,14,26.5,23.5,2.5,23.5,02:30:00,23:30:00,41.10727778,-89.3562222,5,Other,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
5559900,12,22.5,25.5,22.5,1.5,22:30:00,01:30:00,40.72503739,-89.5495396,4,Wetland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
5567500,38,22,21,22,21,22:00:00,21:00:00,40.6235,-89.2416667,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5586300,8,29.5,31.5,5.5,7.5,05:30:00,07:30:00,39.63275,-90.6076667,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
5599490,165,26,23,2,23,02:00:00,23:00:00,37.7583333,-89.3277778,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
613,104,25,29,1,5,01:00:00,05:00:00,48.7574,11.4261,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
616,14,16,23,16,23,16:00:00,23:00:00,48.8798,12.7473,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6193,6,28,28,4,4,04:00:00,04:00:00,29.821683,113.463833,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6194,3,16,20,16,20,16:00:00,20:00:00,30.317805,103.970525,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6195,11,28,32,4,8,04:00:00,08:00:00,41.741893,83.171831,2,Cropland,5,Other,0,0,0.75,0.25,0,0.25,FALSE,Mixed
6198,1,16,16,16,16,16:00:00,16:00:00,35.874223,94.566714,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6199,1,20,20,20,20,20:00:00,20:00:00,35.451425,109.462752,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6201,2,12,20,12,20,12:00:00,20:00:00,37.3924,110.631,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6205,22,28,20,4,20,04:00:00,20:00:00,40.6807,122.2336,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
6214,27,28,32,4,8,04:00:00,08:00:00,34.7589,117.0059,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
6218,12,28,32,4,8,04:00:00,08:00:00,33.4816,118.1131,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6221,52,28,28,4,4,04:00:00,04:00:00,33.8744,116.5878,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6223,10,24,32,0,8,00:00:00,08:00:00,32.7923,117.9642,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
6224,15,20,32,20,8,20:00:00,08:00:00,33.1689,118.1492,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6225,27,28,32,4,8,04:00:00,08:00:00,32.3088,118.4555,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6226,57,28,32,4,8,04:00:00,08:00:00,32.0978,118.2887,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6227,4,18,20,18,20,18:00:00,20:00:00,32.4286,115.6024,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6233,7,28,30,4,6,04:00:00,06:00:00,28.7682,116.0853,5,Other,1,Natural vegetation,0.25,0.25,0.25,0.25,0,0.5,TRUE,Mixed
6234,3,20,32,20,8,20:00:00,08:00:00,29.2455,116.1894,5,Other,5,Other,0,0,0.75,0.25,0,0.25,FALSE,Mixed
6237,3,28,28,4,4,04:00:00,04:00:00,36.725,116.9886,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6238,1,20,20,20,20,20:00:00,20:00:00,34.8042,117.1695,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6242,65,28,32,4,8,04:00:00,08:00:00,33.8068,116.3924,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6251,11,28,30,4,6,04:00:00,06:00:00,29.063,112.2989,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6253,50,28,28,4,4,04:00:00,04:00:00,23.1376,113.7508,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6255,1,32,32,8,8,08:00:00,08:00:00,22.7836,108.1264,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6261,5,20,20,20,20,20:00:00,20:00:00,30.2604,103.891,3,Urban,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
6268,88,28,32,4,8,04:00:00,08:00:00,25.1477,102.0548,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
