file_name,median_hours,n_events,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
3197,NA,0,28.943204,113.978794,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3197937,NA,0,38.3692472,-81.60695,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3197950,NA,0,38.3581527,-81.627068,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3198,NA,0,28.687873,115.889562,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
3199,6,14,29.287166,115.795165,2,Cropland,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3200,8,64,28.904167,116.263514,5,Other,4,Wetland,0,0,0.5,0.5,0,0,FALSE,Mixed
3201,NA,0,29.027675,114.5361,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3202,4,11,29.007762,115.826974,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3203,NA,0,28.611744,116.386425,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3204,4,1,28.694779,116.71726,1,Natural vegetation,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3205,NA,0,28.493828,116.479433,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3206,NA,0,27.895566,115.455573,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3207,4,2,29.406277,116.62703,2,Cropland,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
3208,4,2,27.809566,114.968562,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3209,NA,0,28.077279,115.740841,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3210,4,1,28.540289,116.780174,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3211,NA,0,27.975141,116.360265,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3212,4,2,27.286929,115.507866,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3213,NA,0,27.811853,114.452951,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3214,4,1,29.348431,117.805492,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3215,4,6,26.807029,115.212355,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3216,4,1,28.330102,117.517337,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3216070,NA,0,38.53205556,-82.6859444,5,Other,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3217,NA,0,29.016918,116.062341,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3218,4,1,25.283983,115.077844,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3219,NA,0,27.582759,113.826919,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3219500,3,45,40.4195042,-83.1971372,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3220,NA,0,26.445815,116.007183,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3220510,NA,0,40.15311775,-83.1263,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3221,NA,0,25.853142,115.616498,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3222,NA,0,28.143197,117.700931,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3223,NA,0,29.307041,114.643257,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3224,NA,0,28.287951,117.278338,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3225,4,1,26.235491,114.492474,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3226,4,1,28.549469,115.935611,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3227,NA,0,28.831606,115.523104,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3228,NA,0,28.408802,116.88053,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3228300,NA,0,40.2361735,-82.8512892,3,Urban,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3229,8,15,28.712683,116.433667,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3230,NA,0,28.267969,116.873314,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3231,4,10,26.887366,114.504463,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3232,NA,0,27.502703,116.648777,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3233,NA,0,28.422023,115.994774,2,Cropland,2,Cropland,0.333333333,0.666666667,0,0,0,1,TRUE,Ag-dominated
3234,4,2,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3235,NA,0,26.653952,114.831916,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3236,4,2,26.584506,114.51329,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3237,8,150,29.819033,116.185114,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3238,8,3,29.573067,116.767532,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3239,NA,0,28.719697,115.009313,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3240,NA,0,26.511634,114.69945,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3241,16,1,27.678079,113.666161,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3242,NA,0,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3243,NA,0,28.315217,117.709451,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3244,NA,0,28.442408,115.521937,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3245,NA,0,24.907362,114.814769,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3246,8,6,26.294256,115.733224,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3247,4,2,40.616037,117.774843,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3248,8,66,39.58526,116.535515,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3249,NA,0,39.953975,116.824239,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3250,4,1,41.014807,117.961347,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3251,NA,0,38.358695,113.861347,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3252,8,124,38.879094,115.653094,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3253,NA,0,38.065176,114.600669,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3254,12,82,38.897404,116.028691,4,Wetland,4,Wetland,0,0,0.5,0.5,0,0,FALSE,Mixed
3254520,6,63,38.9203417,-84.44799549,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3255,4,8,40.772528,118.599514,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3256,4,2,39.223947,115.765844,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3257,12,71,37.513177,116.04779,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3258,NA,0,37.260106,114.778632,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3259,8,43,37.319989,115.091033,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3260,14,6,38.037057,114.468664,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3261,12,21,37.905393,116.131193,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3262,88,7,41.673671,117.821479,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3263,8,10,38.477117,117.542157,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
3264,8,7,37.865007,115.813964,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3265,NA,0,40.420427,117.242605,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3266,NA,0,40.559135,118.381182,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3267,NA,0,39.32171,115.254284,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3268,12,45,39.44595,116.73027,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3269,4,5,39.44595,116.73027,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3270,12,93,40.963671,118.664147,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3271,NA,0,40.218147,118.304493,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3272,12,36,38.866844,115.818382,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3273,12,13,38.041596,115.982251,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3274,4,1,36.29222,114.171204,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3275,NA,0,40.68112,114.715335,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3275500,NA,0,39.80671459,-84.907183,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3276,4,1,38.269558,114.17444,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3277,4,11,39.802411,119.450936,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3278,8,15,36.766382,114.95768,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3279,NA,0,39.083817,113.972268,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3280,8,60,38.379485,115.117539,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3281,8,1,39.615082,118.20546,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3282,4,10,39.906055,119.576813,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3283,8,11,39.776323,119.421414,5,Other,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
3284,12,58,39.227626,118.04918,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3284533,11,37,37.9383333,-84.4786111,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3285,4,1,40.349608,115.373872,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3286,8,6,39.750631,118.773574,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3287,8,28,38.962979,115.991458,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3287590,4,134,38.04006944,-84.4111111,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3287600,NA,0,38.07646608,-84.4132694,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3288,12,38,39.743079,116.931147,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3289,NA,0,39.898234,118.832748,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3289193,1,7,38.06674334,-84.5543852,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3289200,2,7,38.103687,-84.5879977,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3290,NA,0,38.850254,114.835328,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3290500,1.5,4,38.43895654,-84.9632844,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3291,8,75,40.762463,114.879227,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3292,8,43,38.87054,115.76742,2,Cropland,2,Cropland,0.333333333,0.666666667,0,0,0,1,TRUE,Ag-dominated
3292470,4.5,4,38.36117864,-85.57459969,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
329247350,NA,0,38.32812414,-85.5938499,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3292474,2,76,38.2759036,-85.606072,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3292475,1,13,38.3034027,-85.62801689,1,Natural vegetation,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
3292480,3,5,38.3127635,-85.6261558,1,Natural vegetation,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
3292500,4,262,38.2114592,-85.7024613,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3292900,NA,0,38.2400708,-85.6344054,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3293,8,32,37.518685,115.075585,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3293000,4,34,38.237293,-85.6646834,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3293500,6,602,38.25034895,-85.7166287,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3293510,5,521,38.26590398,-85.7207955,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
3293530,2,24,38.27645917,-85.693573,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3293532,4,83,38.2603486,-85.7182954,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
3294,8,17,38.823736,116.024029,4,Wetland,2,Cropland,0,0.333333333,0.333333333,0.333333333,0,0.333333333,TRUE,Mixed
3294570,8,94,38.07812588,-85.8899635,1,Natural vegetation,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
3295,8,45,39.678461,119.223129,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3296,4,10,33.877112,113.779832,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3297,8,8,33.93393,113.949926,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3297800,2,50,37.9911111,-85.6411111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3297900,2,104,38.28534776,-85.4674592,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3298,20,96,32.089061,114.105024,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3298000,17,1,38.18840166,-85.460235,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3298135,3,58,38.19479109,-85.557181,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3298150,1,7,38.16006729,-85.5421797,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
3298200,1,29,38.08534216,-85.5549556,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3298250,2,45,38.0792321,-85.6160683,1,Natural vegetation,1,Natural vegetation,0.333333333,0,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
3298300,5,316,38.08756629,-85.642458,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3299,4,1,35.222893,113.457855,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3300,8,10,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3301,NA,0,35.518042,114.288454,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3301900,NA,0,38.1756242,-85.615237,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3301940,4,280,38.1503466,-85.6935714,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3302,10,4,36.108471,115.06861,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3302000,6,59,38.1197916,-85.7957955,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3302030,3,98,38.05423677,-85.8716296,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3302050,4,367,38.04693096,-85.8572681,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3302058,5,3,37.9922222,-85.9220556,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3303,8,142,32.673099,112.812864,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3303280,NA,0,37.89950088,-86.70554179,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3304,8,3,34.571616,111.478756,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3305,NA,0,33.3876268,115.0716483,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3306,8,20,33.503413,114.574433,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3307,12,13,32.081175,115.421399,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3308,NA,0,34.899869,113.425778,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3309,NA,0,32.678301,115.062234,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3310,8,10,35.134576,114.605094,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3311,8,20,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3312,NA,0,34.680768,113.56538,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3313,8,1,36.07964,114.135423,1,Natural vegetation,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3314,12,20,32.251659,113.979279,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3315,8,83,32.780629,114.868435,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3316,8,4,32.7135129,115.0622929,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3317,12,3,34.323191,113.778832,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3318,NA,0,33.743832,112.761253,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3319,4,10,34.060856,112.972621,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3320,12,78,32.977274,113.588091,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3321,8,11,32.895127,114.406066,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3321500,2,43,37.8583774,-87.4097294,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3322,12,74,32.128443,115.051424,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3323,12,35,35.590216,114.907187,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3324,NA,0,35.700245,115.00289,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3325,NA,0,34.345749,113.249318,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3326,4,2,33.722364,113.250862,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
3327,12,12,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3328,4,3,33.27192,113.548952,5,Other,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
3329,NA,0,33.780524,115.264464,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3330,4,2,32.167866,114.660307,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3331,NA,0,34.175108,112.528488,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3332,8,49,33.203367,115.151458,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3333,12,1,33.606101,113.763482,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3334,8,52,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3335,16,4,32.635434,113.938979,5,Other,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
3336,6,6,33.894563,114.636783,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3337,8,21,33.404611,113.899043,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3338,16,151,34.878877,112.497597,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3339,6,4,34.357765,114.467138,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3340,12,23,33.823184,114.243256,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3341,8,22,32.272325,114.035868,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3342,4,1,33.308204,113.525593,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3343,NA,0,29.546429,118.968529,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3344,NA,0,30.288081,120.12163,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3345,4,23,28.467694,119.416539,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3346,NA,0,30.290266,120.590799,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3347,8,68,29.302339,120.08912,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3348,10,60,30.147737,120.407333,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3349,NA,0,29.237912,120.04101,2,Cropland,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3350,14,82,30.267446,120.152791,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3351,NA,0,29.071245,120.435644,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3352,NA,0,28.269015,119.711093,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3353,NA,0,29.980851,120.654718,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3353200,NA,0,39.94642897,-86.2602702,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3353415,7,134,39.88577778,-86.3554444,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3353420,6,276,39.8725833,-86.3615278,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3354,NA,0,28.302934,119.709158,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3355,8,30,29.266018,120.051391,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3356,NA,0,28.001303,119.638965,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3357,NA,0,28.186716,121.288071,5,Other,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3358,12,44,30.442504,120.070573,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3359,NA,0,29.365627,119.526751,1,Natural vegetation,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
3360,NA,0,28.151839,120.426483,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3361,NA,0,28.965018,121.593658,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3362,NA,0,29.65592,120.83622,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3363,4,11,30.225321,120.726949,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3364,NA,0,28.536111,119.396815,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3365,NA,0,28.883511,120.937057,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3366,NA,0,29.809832,119.686874,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3367,NA,0,29.793535,119.691434,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3368,4,2,31.123297,119.902583,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3369,4,2,28.670578,121.323929,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3370,12,22,30.25332,119.866868,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3371,8,9,28.276705,121.68638,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3372,NA,0,28.945164,121.059509,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3373,NA,0,28.971763,118.899071,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3374,NA,0,30.267446,120.152791,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3374100,NA,0,38.4897695,-87.55002269,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3375,4,3,29.071266,119.671617,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3376,8,14,29.772181,120.238368,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3377,8,79,29.90894,121.532765,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3378,4,4,28.363673,120.690527,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3378500,4.5,2,38.130879,-87.941419,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3379,12,29,28.401983,121.313909,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3380,NA,0,28.125885,120.340033,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3381,8,96,30.788164,121.287508,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3382,NA,0,27.635937,119.721589,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
