file_name,total_days,days_with_DO_below_3,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
10129900,5719,159,0,100,40.73522634,-111.4760313,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
1043110325021_,4211,9,7,22.22222222,43.7631,142.275,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
1043110332180_,1535,11,3,72.72727273,42.8325,141.6597,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1043110332210_,2754,162,112,30.86419753,43.0378,141.355,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
11044000,4425,11,1,90.90909091,33.4739175,-117.1422536,1,Natural vegetation,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
1104430,51,1,0,100,42.3981512,-71.2733903,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
11092450,441,20,0,100,34.16167247,-118.466749,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
11126400,4867,26,12,53.84615385,34.5901111,-120.025361,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
11128500,3748,298,6,97.98657718,34.58498706,-120.1445926,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
11152880,89,4,0,100,37.04368056,-121.2759028,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
11152900,223,9,0,100,37.0499451,-121.327431,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
11153000,195,2,0,100,36.98,-121.3802778,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
11273400,5066,21,13,38.0952381,37.3472151,-120.9761777,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
11509370,1861,303,169,44.22442244,42.12788298,-121.9288769,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
1191000,2916,31,0,100,41.78443889,-72.7080556,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
12507573,475,2,0,100,46.2852222,-120.0919944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
1302020,1158,7,2,71.42857143,40.86230556,-73.87438889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
135749950,1327,4,1,75,42.78569444,-73.7104167,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
1363121256010_,2199,15,3,80,38.7736,139.8489,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
1402000,529,8,2,75,40.475,-74.5758333,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
14078260,181,3,0,100,44.062,-120.0433056,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
14151000,1347,1,0,100,43.94429299,-122.774794,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
14202650,2232,374,277,25.93582888,45.44064167,-123.125,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
14206950,2825,16,9,43.75,45.403452,-122.7548185,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
1465798,92,1,0,100,40.0569557,-74.9851603,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1467087,89,7,2,71.42857143,40.0159454,-75.0968411,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1473900,699,8,2,75,40.1239987,-75.2198992,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
1475548,1637,22,3,86.36363636,39.9327861,-75.2376361,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1477050,4259,3,0,100,39.83677934,-75.36630199,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
1484272,2786,313,81,74.12140575,38.791,-75.25077778,1,Natural vegetation,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
1484525,4819,47,12,74.46808511,38.59455556,-75.29102778,3,Urban,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
1552046,291,27,20,25.92592593,53.77701,-1.505282,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1552048,298,141,111,21.27659574,53.75148,-1.42369,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
1574000,1728,3,0,100,40.0809008,-76.7180813,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
1584376,647,84,68,19.04761905,53.99151,-1.13211,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
1611500,4045,1,1,0,39.5823158,-78.3097312,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
164579522,1255,3,2,33.33333333,38.9256,-77.32933889,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
1646000,4159,2,0,100,38.97594346,-77.24581439,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
1649500,5888,23,6,73.91304348,38.96025,-76.9259722,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1654500,3716,3,0,100,38.81358508,-77.2364549,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1656903,4357,21,0,100,38.8823899,-77.4319047,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1670200,504,9,4,55.55555556,38.1545801,-77.9502747,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
204025,140,22,11,50,-30.2528,153.0333,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2079500,5671,1167,331,71.63667524,36.60319824,-78.2977743,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2081094,6128,56,47,16.07142857,35.81305556,-76.89277778,1,Natural vegetation,1,Natural vegetation,0,0,0,0.5,0.5,0,FALSE,Natural-dominated
2098,537,6,2,66.66666667,40.363954,120.273091,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2100,778,1,1,0,30.84969,120.418512,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
2101726,5398,585,112,80.85470085,35.73514055,-79.4230754,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2102,668,37,20,45.94594595,41.1889225,122.1876454,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2106,695,44,18,59.09090909,30.388179,114.352698,3,Urban,5,Other,0.333333333,0,0.666666667,0,0,0.333333333,TRUE,Mixed
2107,703,57,18,68.42105263,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2108,800,64,20,68.75,30.402384,120.554155,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2110400,5927,585,237,59.48717949,33.953505,-78.71973988,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2110500,5934,245,188,23.26530612,33.9126719,-78.7150175,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2110701,5478,1959,1064,45.68657478,33.86100349,-79.0411471,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0.25,0.5,0.25,FALSE,Natural-dominated
2110704,5871,464,345,25.64655172,33.8326111,-79.0437222,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
2111,728,1,0,100,43.628448,126.308376,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2113,718,1,1,0,27.094325,109.614806,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2114,662,6,3,50,34.889459,108.989429,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2118,560,30,17,43.33333333,45.787555,126.752056,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
212011,48,3,3,0,-33.5343,150.0951,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212054,239,9,7,22.22222222,-33.3971,150.0839,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2121,591,32,21,34.375,45.552395,133.281365,2,Cropland,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
212244,191,95,73,23.15789474,-33.97944444,150.5591667,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212250,751,6,0,100,-33.87124191,150.2540137,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2122518,51,51,49,3.921568627,-34.73666667,149.6794444,2,Cropland,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2122520,144,117,99,15.38461538,-34.54592,150.33737,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
212270,2070,10,10,0,-34.227667,150.252806,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2122711,1244,463,356,23.11015119,-34.7213892,149.7930558,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2122713,493,468,448,4.273504274,-34.61162,149.88297,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212274,47,1,0,100,-34.57719481,150.5775536,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2123,413,1,1,0,31.620979,119.021234,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
212378405,2929,70,1,98.57142857,35.20066667,-80.0618056,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2124,745,38,10,73.68421053,33.626572,114.680083,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2125,531,4,0,100,23.366544,104.253525,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2126,636,15,3,80,41.149403,121.813325,3,Urban,3,Urban,0.666666667,0.333333333,0,0,0,1,TRUE,Urban-dominated
2127,584,44,39,11.36363636,45.90503,126.504213,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
212880025,2885,29,1,96.55172414,34.9834833,-79.8775806,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2129,758,5,4,20,33.686867,114.196677,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2129375,1559,4,0,100,34.8662583,-79.878925,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2131,722,1,1,0,20.009525,110.375224,4,Wetland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
213211,568,172,115,33.13953488,-34.046561,151.005328,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2134,646,1,1,0,34.183074,108.187798,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2135,786,6,0,100,35.909376,119.156486,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2135000,3940,1,0,100,34.05675,-79.2477222,1,Natural vegetation,1,Natural vegetation,0,0,0,0.25,0.75,0,FALSE,Natural-dominated
2136,601,1,0,100,38.507579,110.896829,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2138,790,3,2,33.33333333,28.944771,106.741756,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2138520,2157,3,1,66.66666667,35.74125,-81.8352528,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2142,705,3,1,66.66666667,39.918966,119.631456,5,Other,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
214244102,2139,1,0,100,35.75719444,-81.08915,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2144,720,5,3,40,41.879991,120.98351,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2145,660,66,12,81.81818182,25.958516,100.124072,2,Cropland,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
2145910,1624,35,5,85.71428571,35.01641944,-81.00156389,1,Natural vegetation,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2146,555,3,2,33.33333333,46.934667,133.853376,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2147310,2134,29,13,55.17241379,34.59805556,-80.8905556,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
21474095,2233,8,1,87.5,34.55801667,-80.8935,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
2147505,2029,16,0,100,34.5411111,-80.8752778,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
2148,653,4,0,100,27.840777,102.269485,4,Wetland,1,Natural vegetation,0.333333333,0,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
2149,224,1,0,100,31.50139,117.270311,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2151,678,5,2,60,36.276864,116.117321,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
215207,2298,157,156,0.636942675,-34.81921893,150.1821299,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2152131,566,14,13,7.142857143,-34.7345,150.284944,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215216,1450,1,1,0,-34.83943446,150.4318317,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215220,1920,6,6,0,-34.72798991,150.5224407,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2152201,396,2,1,50,-34.712767,150.582545,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215233,44,41,30,26.82926829,-34.60520243,150.5191395,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2159,472,20,6,70,34.749162,110.050793,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2164,153,11,5,54.54545455,35.004221,118.912242,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2165,630,172,58,66.27906977,24.360423,117.93156,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2167600,165,1,0,100,34.09930647,-81.5684382,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2167716,698,31,3,90.32258065,34.0795843,-81.5617714,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2168504,2691,49,32,34.69387755,34.0509822,-81.2095418,3,Urban,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
2169000,5430,2,2,0,34.0140416,-81.0878717,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2171,690,151,20,86.75496689,34.177411,116.471647,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2171645,5037,17,1,94.11764706,33.4275,-79.915,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2172,658,4,0,100,30.000985,121.325079,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2172002,2791,69,3,95.65217391,33.21491667,-79.9749167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2173,693,25,11,56,27.878331,111.357444,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2177,686,2,1,50,33.352881,115.953353,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2179,61,1,0,100,31.87893,120.977622,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2180,634,1,0,100,31.391125,113.98047,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2181,533,20,12,40,45.618322,122.829592,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2182,438,1,0,100,28.950873,105.359266,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2183,735,67,60,10.44776119,31.861184,117.284922,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2184,730,25,1,96,34.879613,117.027314,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2185,743,43,5,88.37209302,35.538668,116.84332,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2187,730,90,12,86.66666667,24.067389,116.364039,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2188,753,143,83,41.95804196,33.731002,120.393063,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2189,674,8,5,37.5,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2190,761,9,4,55.55555556,29.637542,117.303815,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2192,749,51,12,76.47058824,34.068636,116.25461,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2193,655,1,0,100,32.262114,115.392074,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2194,496,8,2,75,30.280827,120.135191,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2195,679,2,2,0,30.246073,109.493289,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2196,766,22,6,72.72727273,31.579754,121.798307,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2198,663,7,3,57.14285714,31.193231,121.785769,2,Cropland,3,Urban,0.666666667,0,0.333333333,0,0,0.666666667,TRUE,Urban-dominated
2199,601,50,11,78,31.801399,121.194699,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2200,705,84,56,33.33333333,31.013867,121.754522,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2201,736,20,8,60,31.535298,121.6762,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2202,753,32,13,59.375,31.362887,121.745275,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203,703,6,0,100,31.023111,121.041476,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2203603,5612,14,0,100,33.68388889,-84.4152778,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203655,5695,6,1,83.33333333,33.67891667,-84.35813889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203800,150,4,2,50,33.6796111,-84.3079444,1,Natural vegetation,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2203873,3817,4,2,50,33.70941667,-84.2391667,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203900,4360,2,0,100,33.66577778,-84.224,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2203950,4389,11,3,72.72727273,33.7632222,-84.2203611,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2204,675,26,7,73.07692308,31.1155091,120.9170361,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2205,755,60,41,31.66666667,31.005464,121.12989,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2206,626,97,49,49.48453608,30.949895,121.204222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2207160,3216,1,0,100,33.77327778,-84.0771667,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2207385,430,1,0,100,33.81527778,-83.99013889,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2208,683,45,26,42.22222222,31.40073,121.423992,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2209,684,46,30,34.7826087,30.872458,121.541336,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2210,604,35,26,25.71428571,30.96988,121.312408,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2211,667,53,23,56.60377358,31.276424,121.225288,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2212,611,61,43,29.50819672,24.951581,102.691559,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2215,603,6,0,100,23.001322,104.778803,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2222,199,1,1,0,39.5163998,106.7539556,5,Other,5,Other,0.25,0,0.5,0,0.25,0.25,FALSE,Mixed
2228,743,3,2,33.33333333,40.966814,106.948099,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2231,685,81,23,71.60493827,39.93045,115.520692,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
223209,1139,8,4,50,-37.7573062,147.8491161,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
223210,100,43,42,2.325581395,-37.73756155,147.7109962,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2239501,1485,939,1,99.89350373,29.2149764,-82.0412,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
224203,48,1,0,100,-37.76358991,147.3747776,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2245,619,94,63,32.9787234,39.1393072,117.18897,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2246,727,12,5,58.33333333,38.871337,117.424182,3,Urban,3,Urban,0.666666667,0.333333333,0,0,0,1,TRUE,Urban-dominated
224602,103,103,87,15.53398058,-37.84944444,147.6378972,4,Wetland,2,Cropland,0.25,0.25,0.25,0.25,0,0.5,TRUE,Mixed
2252,662,78,18,76.92307692,33.4957895,115.4699245,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
225212,156,1,0,100,-38.01068638,146.8810046,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
225236,9,9,6,33.33333333,-38.00213184,146.7800107,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
225256,160,13,11,15.38461538,-38.00396747,146.9815133,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2253,199,25,6,76,33.8752478,116.5802321,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2256,779,60,37,38.33333333,33.2640607,115.3390767,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2257,300,12,7,41.66666667,32.6439828,116.9074973,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2258,782,76,42,44.73684211,32.9527884,117.2710932,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2259,49,8,3,62.5,33.814464,116.855937,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
226027,117,6,5,16.66666667,-38.14491292,147.127818,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2262,130,7,2,71.42857143,31.647649,117.811618,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2263,41,12,10,16.66666667,32.724409,119.0894,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2264,770,106,68,35.8490566,35.071916,118.229582,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2264000,3934,2234,1471,34.15398389,28.39056323,-81.5195173,1,Natural vegetation,1,Natural vegetation,0.333333333,0,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
2264051,1842,108,32,70.37037037,28.37444444,-81.515,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2264100,5133,1013,560,44.71865745,28.32528785,-81.5206284,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
226415,46,16,9,43.75,-38.2698709,146.5404981,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2266,680,76,13,82.89473684,37.280543,118.730288,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
226614,98,98,87,11.2244898,-38.12684167,147.0755,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2266200,4252,4008,3599,10.20459082,28.38500749,-81.6164632,4,Wetland,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
2266291,1827,1059,881,16.80830973,28.42702778,-81.6052778,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2266300,3296,92,80,13.04347826,28.33278738,-81.579796,1,Natural vegetation,3,Urban,0.75,0,0,0.25,0,0.75,TRUE,Urban-dominated
2266495,2942,2214,2058,7.046070461,28.27584517,-81.5439622,4,Wetland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
2267,648,45,8,82.22222222,35.337055,116.619434,2,Cropland,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2268,115,1,0,100,34.7022325,118.4786666,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
2269,172,10,1,90,34.5999124,118.1425578,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2270,711,25,12,52,35.651181,115.517942,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2272,608,4,0,100,35.80937,119.639585,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
227264,267,240,220,8.333333333,-38.44973718,145.9571493,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
227270,536,498,487,2.208835341,-38.43219544,145.7926083,1,Natural vegetation,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
227273,126,113,113,0,-38.57365861,145.5105533,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2273,610,56,11,80.35714286,35.225111,116.513133,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2274,635,21,5,76.19047619,36.35474,120.524975,2,Cropland,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2275,769,16,1,93.75,38.010543,117.686232,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2276,669,9,2,77.77777778,37.701315,118.126414,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2277,744,51,19,62.74509804,38.063661,117.792787,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2278,761,42,5,88.0952381,35.346292,116.765526,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
