file_name,total_hours,hypoxia_hours,hypoxia_fraction,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
401081281107090_,50328,5,0.009934828,42.8078,143.5117,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2203900,104640,11,0.010512232,33.66577778,-84.224,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
402101282209020_,63096,7,0.011094206,39.3536,140.0697,2,Cropland,2,Cropland,0.333333333,0.666666667,0,0,0,1,TRUE,Ag-dominated
404121284412020_,25632,3,0.01170412,36.4061,136.4872,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
405091285502120_,152088,18,0.011835253,35.2967,136.6711,5,Other,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
405111285514021_,57144,7,0.012249755,34.6467,136.5131,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
7076000,97128,12,0.012354831,35.5172222,-91.9972222,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
405091285515010_,55872,7,0.012528637,35.2261,136.6797,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4087119,46320,6,0.012953368,43.0438333,-88.0051111,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
1654500,89184,12,0.013455328,38.81358508,-77.2364549,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
9037500,14568,2,0.01372872,40.0002,-106.1803667,1,Natural vegetation,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
5524500,72480,10,0.013796909,40.87059306,-87.3066912,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5062130,35784,5,0.013972725,47.0926944,-96.8170556,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
1574000,41472,6,0.014467593,40.0809008,-76.7180813,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
8211200,135744,20,0.014733616,27.93779594,-97.7758308,2,Cropland,2,Cropland,0,0.5,0,0.5,0,0.5,TRUE,Ag-dominated
2394682,69936,11,0.015728666,34.0789722,-84.8544444,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
404071284408030_,25176,4,0.015888147,36.7303,137.2828,2,Cropland,3,Urban,0.666666667,0.333333333,0,0,0,1,TRUE,Urban-dominated
2336120,143496,23,0.016028321,33.83155556,-84.3427778,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2129375,37416,6,0.01603592,34.8662583,-79.878925,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
9379500,24720,4,0.01618123,37.15067778,-109.8666889,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3298150,92352,15,0.016242204,38.16006729,-85.5421797,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
6888990,48960,8,0.016339869,39.07194435,-95.7163715,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3431514,134304,22,0.016380748,36.1889717,-86.8283959,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6805500,78792,13,0.016499137,41.01497778,-96.1575,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3417500,66480,11,0.01654633,36.5542507,-85.5143938,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6801000,23592,4,0.0169549,41.06225556,-96.3245139,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3292480,81600,14,0.017156863,38.3127635,-85.6261558,1,Natural vegetation,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
12507573,11400,2,0.01754386,46.2852222,-120.0919944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
405091285502090_,55680,10,0.01795977,35.3619,136.6878,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3298000,91512,17,0.018576799,38.18840166,-85.460235,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2301500,37368,7,0.018732605,27.872248,-82.2112008,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
3378500,46752,9,0.019250513,38.130879,-87.941419,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
2736,5124,1,0.019516003,30.913256,104.394305,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2502,5088,1,0.019654088,30.82326,119.780421,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
thielas,5040,1,0.01984127,46.1103645,4.6113778,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
402041282204010_,60096,12,0.019968051,39.835,141.1614,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2795,4994,1,0.020024029,31.065617,105.190887,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
ratier amont ribes,4992,1,0.020032051,45.7558605,4.7437924,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
mercier amont presles,4968,1,0.020128824,45.7549898,4.6686959,1,Natural vegetation,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3477,4944,1,0.020226537,30.169848,114.668405,2,Cropland,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
3013,4908,1,0.020374898,23.103511,113.299762,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
402011282228160_,88296,18,0.020385974,37.4142,140.4908,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
4165500,107232,22,0.020516264,42.5958674,-82.90881,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3399,4818,1,0.0207555,20.03468,110.341344,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3469,4818,1,0.0207555,30.328291,114.606334,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2573,4782,1,0.020911752,40.607377,120.762881,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2949,4782,1,0.020911752,29.905695,115.966227,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3225,4764,1,0.020990764,26.235491,114.492474,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2689,4746,1,0.021070375,40.309662,116.592811,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2743,4734,1,0.021123785,28.46181,105.617896,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2971,4734,1,0.021123785,36.007278,112.369528,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2203655,136680,29,0.021217442,33.67891667,-84.35813889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3401,4710,1,0.021231423,19.23792,108.90976,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3529,4698,1,0.021285653,27.674002,111.421332,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2100,4668,1,0.021422451,30.84969,120.418512,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
2697,4650,1,0.021505376,40.430962,115.959848,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4045,4626,1,0.021616948,30.236456,115.418687,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3151,4584,1,0.021815009,31.22454,119.850415,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3414002,22896,5,0.021837876,36.88405556,-85.12963889,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2473,4578,1,0.0218436,28.687516,118.813398,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2485,4554,1,0.021958718,30.8909035,120.1005112,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3250,4548,1,0.021987687,41.014807,117.961347,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3967,4548,1,0.021987687,40.842139,118.073132,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3017,4542,1,0.022016733,23.557082,113.573502,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3214,4518,1,0.022133687,29.348431,117.805492,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2817,4502,1,0.02221235,26.5972815,101.5065686,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2880,4494,1,0.022251891,31.549437,118.479184,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3216,4476,1,0.022341376,28.330102,117.517337,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5435950,128496,29,0.022568796,42.94916667,-89.5441667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3608,4428,1,0.022583559,27.647798,118.688747,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2280,4416,1,0.022644928,34.507991,118.195764,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
402111282216010_,70488,16,0.022698899,38.6642,140.2731,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4089,4404,1,0.02270663,24.981593,116.978429,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
405091285515110_,61584,14,0.022733177,35.2711,136.6742,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3148,4392,1,0.02276867,31.452117,120.427174,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2363,4368,1,0.022893773,23.415838,111.174427,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3299,4362,1,0.022925264,35.222893,113.457855,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3615,4350,1,0.022988506,26.057304,119.209604,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2357,4338,1,0.023052098,24.507607,108.884472,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2131,4332,1,0.023084026,20.009525,110.375224,4,Wetland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3285,4332,1,0.023084026,40.349608,115.373872,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3276,4314,1,0.023180343,38.269558,114.17444,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3384,4308,1,0.023212628,28.691077,121.480529,5,Other,1,Natural vegetation,0.25,0.25,0.25,0,0.25,0.5,TRUE,Mixed
3204,4266,1,0.023441163,28.694779,116.71726,1,Natural vegetation,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3342,4236,1,0.023607177,33.308204,113.525593,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2561,4224,1,0.023674242,40.544025,120.708427,5,Other,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
4165,4176,1,0.02394636,33.216619,107.952694,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3747,4152,1,0.024084778,34.341042,109.029633,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4069,4152,1,0.024084778,31.45536,112.424951,3,Urban,2,Cropland,0,0.666666667,0.333333333,0,0,0.666666667,TRUE,Ag-dominated
3274,4104,1,0.024366472,36.29222,114.171204,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
2766,4086,1,0.024473813,30.381788,103.869644,2,Cropland,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
2364,4080,1,0.024509804,23.850452,109.516111,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3688,4074,1,0.024545901,41.948698,124.130817,2,Cropland,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2738,4050,1,0.024691358,31.938295,106.016657,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8049500,129264,32,0.024755539,32.7625,-96.9944444,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3124,4026,1,0.024838549,31.211617,119.89146,3,Urban,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
3685,4026,1,0.024838549,39.781799,123.129198,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2760,4002,1,0.024987506,30.651651,104.075931,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2875,3996,1,0.025025025,31.095417,116.90207,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3849,3996,1,0.025025025,31.40885,107.240246,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6255,3978,1,0.02513826,22.7836,108.1264,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2297,3966,1,0.025214322,37.075474,120.471352,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2456,3966,1,0.025214322,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3195,3960,1,0.025252525,28.251621,115.874299,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2472,3954,1,0.025290845,28.769243,118.659728,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2941,3948,1,0.025329281,31.539384,116.332494,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3534,3948,1,0.025329281,25.986252,109.782371,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2445,3942,1,0.025367834,29.6051759,116.1272585,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2193,3930,1,0.025445293,32.262114,115.392074,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6238,3918,1,0.025523226,34.8042,117.1695,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2384,3912,1,0.025562372,31.744229,119.803875,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2940,3912,1,0.025562372,31.589232,117.271944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3682,3900,1,0.025641026,40.754672,120.59247,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2592,3894,1,0.025680534,27.17941,99.151708,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3385,3888,1,0.025720165,28.722889,119.366656,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2134,3876,1,0.025799794,34.183074,108.187798,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2650,3876,1,0.025799794,25.771733,103.920583,5,Other,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
6199,3870,1,0.025839793,35.451425,109.462752,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3078,3858,1,0.025920166,22.80351,108.925424,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6330,3840,1,0.026041667,26.6586,106.8425,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2616,3834,1,0.02608242,23.262287,99.676621,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2169000,130320,34,0.026089626,34.0140416,-81.0878717,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2564,3810,1,0.026246719,40.317253,124.659946,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2180,3804,1,0.026288118,31.391125,113.98047,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3754,3804,1,0.026288118,37.993818,109.854869,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4002,3798,1,0.026329647,35.227856,113.870157,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
405081285505021_,90240,24,0.026595745,35.3256,137.2947,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
225212,3744,1,0.026709402,-38.01068638,146.8810046,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3524,3738,1,0.026752274,27.712051,109.609609,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
402111282214070_,59472,16,0.026903417,38.4203,140.3261,2,Cropland,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
3990,3696,1,0.027056277,34.691727,112.318621,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3654,3690,1,0.027100271,24.871249,104.586066,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2647,3684,1,0.027144408,24.85047,101.999503,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
405091285515070_,51240,14,0.027322404,35.1867,136.63,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2794,3654,1,0.027367269,31.040764,106.862146,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
4183500,47424,13,0.027412281,41.19893889,-84.7444033,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
406041286608010_,167568,46,0.027451542,34.855,135.415,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2136,3606,1,0.027731559,38.507579,110.896829,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3210,3595,1,0.027816412,28.540289,116.780174,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2643,3534,1,0.028296548,25.211904,102.47833,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
402011282218040_,28152,8,0.028417164,37.4081,140.4094,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2555,3498,1,0.028587764,26.768079,107.879014,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2990,3468,1,0.028835063,35.802291,112.325978,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2962,3456,1,0.028935185,36.467925,119.51198,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3218,3444,1,0.029036005,25.283983,115.077844,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6893820,126768,37,0.029187177,39.0173611,-94.3872778,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3655,3372,1,0.029655991,26.09237,107.267217,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4160,3366,1,0.029708853,34.45589,109.005226,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
3106,3216,1,0.031094527,42.871439,90.201337,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2554,3084,1,0.032425422,27.017328,108.63525,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6879150,12288,4,0.032552083,39.0902755,-96.7133394,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3292470,91608,30,0.032748232,38.36117864,-85.57459969,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6343,3048,1,0.032808399,25.427,106.5798,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
5586300,102960,34,0.033022533,39.63275,-90.6076667,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
8188500,43488,15,0.034492274,28.6492861,-97.3848583,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
135749950,31848,11,0.034539061,42.78569444,-73.7104167,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
406041286606240_,136056,47,0.034544599,34.9075,135.7167,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2138520,51768,18,0.034770515,35.74125,-81.8352528,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7048600,60096,21,0.034944089,36.07305556,-94.0811111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4260702,22656,8,0.035310734,-34.062186,139.839139,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6355,2826,1,0.035385704,28.6074,121.0616,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
404031284416310_,50760,18,0.035460993,36.2672,137.9436,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4184,2808,1,0.035612536,45.316643,132.585736,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3292475,92448,33,0.035695742,38.3034027,-85.62801689,1,Natural vegetation,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
406041286603170_,88344,32,0.036222041,35.2672,136.2225,5,Other,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
2171645,120888,45,0.037224538,33.4275,-79.915,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6389,2682,1,0.037285608,31.1034,118.9031,5,Other,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
2182,2628,1,0.03805175,28.950873,105.359266,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4041,2622,1,0.038138825,31.537412,114.68585,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2203603,134688,52,0.038607745,33.68388889,-84.4152778,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2123,2478,1,0.040355125,31.620979,119.021234,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2747,4932,2,0.0405515,30.499615,104.035727,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2844,2448,1,0.040849673,37.481685,105.563539,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2916,4884,2,0.040950041,32.407674,116.887689,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
8068500,133152,55,0.041306176,30.11049517,-95.4363275,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2929,4836,2,0.041356493,30.832508,117.091176,5,Other,5,Other,0,0,0.75,0.25,0,0,FALSE,Mixed
3208,4836,2,0.041356493,27.809566,114.968562,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3186,4782,2,0.041823505,31.907854,120.204109,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3368,4782,2,0.041823505,31.123297,119.902583,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3431083,142752,60,0.042030935,36.16394545,-86.699164,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3281,4752,2,0.042087542,39.615082,118.20546,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2890,4746,2,0.04214075,32.271894,116.220503,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
2830,4740,2,0.042194093,40.037261,117.444056,5,Other,3,Urban,0.75,0,0,0.25,0,0.75,TRUE,Urban-dominated
3129,4734,2,0.042247571,34.639856,116.715063,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
403031283303100_,66072,28,0.042378012,35.935,140.5503,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4121970,112944,48,0.042498938,43.43474558,-85.6653239,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3313,4692,2,0.042625746,36.07964,114.135423,1,Natural vegetation,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3917,4656,2,0.042955326,22.184873,113.416799,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2932,4596,2,0.043516101,32.045256,116.621515,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2717,4584,2,0.043630017,43.342228,125.288981,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6198,2286,1,0.043744532,35.874223,94.566714,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2701,4524,2,0.044208665,41.722564,125.941497,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2409,4518,2,0.044267375,34.67746,119.151436,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2354,2250,1,0.044444444,23.556576,110.390755,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3414,4500,2,0.044444444,18.272081,109.575045,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4082,4500,2,0.044444444,27.190669,111.536969,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2491,4488,2,0.04456328,30.736711,120.911908,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3236,4458,2,0.044863167,26.584506,114.51329,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3330,4440,2,0.045045045,32.167866,114.660307,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3659,4410,2,0.045351474,41.330582,123.154762,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2111,4368,2,0.045787546,43.628448,126.308376,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3247,4368,2,0.045787546,40.616037,117.774843,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7061270,136512,63,0.046149789,37.55255556,-90.8424444,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6348,2160,1,0.046296296,36.1678,103.483,3,Urban,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
2463,4272,2,0.046816479,35.850782,113.931199,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
3326,4266,2,0.046882325,33.722364,113.250862,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
