site_id,total_days,hypoxia_day_count,lat_wgs84,lon_wgs84,percent,Class
USGS-06803185,7,0,40.813335,-96.7227948,0,0
USGS-03106000,162,0,40.8170092,-80.2422837,0,0
USGS-01381515,8,0,40.81888889,-74.4408333,0,0
USGS-03036500,112,0,40.82034197,-79.531434,0,0
USGS-404917073555501,2,0,40.8215,-73.932,0,0
USGS-01554220,3,2,40.8220611,-76.3735083,66.66666667,1
USGS-05525000,242,2,40.8228134,-87.5814187,0.826446281,0
USGS-05469720,47,0,40.8228166,-91.0979229,0,0
USGS-06898460,4,0,40.82499996,-93.766888,0,0
USGS-06803405,44,0,40.8288903,-96.6997383,0,0
USGS-01444800,141,1,40.82898664,-75.0846193,0.709219858,0
USGS-01446400,136,0,40.82916667,-75.0786111,0,0
USGS-01305000,220,0,40.83027778,-72.9061111,0,0
USGS-01445500,95,0,40.83055556,-74.97777778,0,0
USGS-05554490,165,0,40.83058927,-88.5747815,0,0
USGS-01445532,9,0,40.83166667,-75.0005556,0,0
USGS-01381720,5,1,40.8323611,-74.4074444,20,1
USGS-01445530,2,0,40.8333333,-74.9983333,0,0
USGS-01392150,8,0,40.8336111,-74.1797222,0,0
USGS-06803190,48,0,40.8341681,-96.7011272,0,0
USGS-01554000,123,0,40.8345293,-76.8266349,0,0
USGS-01399200,98,4,40.83527778,-74.6441667,4.081632653,0
USGS-06803493,45,1,40.83611255,-96.7011271,2.222222222,0
USGS-01455120,8,0,40.8386111,-74.9,0,0
USGS-06803495,6,0,40.8386111,-96.6913889,0,0
USGS-01381830,8,0,40.83944444,-74.3030556,0,0
USGS-405030099444001,1,0,40.8416583,-99.744375,0,0
USGS-10172600,120,4,40.84188958,-111.9510503,3.333333333,0
USGS-06803503,23,0,40.84250115,-96.6780708,0,0
USGS-01446000,42,0,40.8433333,-75.04638889,0,0
USGS-11365000,89,0,40.84376636,-122.0024986,0,0
USGS-01381800,271,17,40.845,-74.3472222,6.273062731,1
USGS-01396149,7,0,40.84555556,-74.6930556,0,0
USGS-06803500,124,1,40.84666667,-96.6816667,0.806451613,0
USGS-06803487,1,0,40.8475026,-96.7800188,0,0
USGS-03036240,101,0,40.84756467,-79.36198569,0,0
USGS-405057078351701,4,0,40.84922805,-78.587803,0,0
USGS-01304000,189,1,40.84944444,-73.2241667,0.529100529,0
USGS-01542000,3,0,40.8495025,-78.2677928,0,0
USGS-06772000,55,0,40.8522222,-98.4744444,0,0
USGS-01553990,195,0,40.8528628,-76.8024666,0,0
USGS-01445520,8,0,40.85305556,-74.9855556,0,0
USGS-01379864,8,0,40.8558333,-74.5566667,0,0
USGS-01303500,28,1,40.8572222,-73.4633333,3.571428571,0
USGS-06803505,3,0,40.85750096,-96.6650146,0,0
USGS-03109390,8,0,40.8578403,-80.4406218,0,0
USGS-01381200,169,5,40.85805556,-74.34777778,2.958579882,0
USGS-01554578,5,0,40.8581407,-76.775243,0,0
USGS-405132078350401,4,0,40.85895004,-78.5841918,0,0
USGS-01396090,44,2,40.86055556,-74.76,4.545454545,0
USGS-01302500,69,0,40.8633333,-73.6341667,0,0
USGS-01391550,8,0,40.86388889,-74.0997222,0,0
USGS-01554600,18,0,40.8658333,-77.6097222,0,0
USGS-01445400,8,0,40.8661111,-74.90527778,0,0
USGS-405159078342301,4,0,40.8664497,-78.5728026,0,0
USGS-01555000,17,0,40.86674917,-77.0483088,0,0
USGS-01391540,10,0,40.86777778,-74.0947222,0,0
ESP00021,72,0,40.87,0.508888889,0,0
USGS-405219078341601,4,0,40.87200515,-78.5708582,0,0
USGS-01456030,20,0,40.8733333,-74.8061111,0,0
USGS-06770500,271,1,40.8744567,-98.2820044,0.36900369,0
USGS-01540823,8,0,40.87561888,-78.729474,0,0
USGS-01379813,8,0,40.8761111,-74.5886111,0,0
USGS-06803523,37,0,40.87638895,-96.6047346,0,0
USGS-06803511,3,0,40.87777866,-96.6625143,0,0
USGS-068035108,1,0,40.87833425,-96.6647365,0,0
USGS-01379870,8,0,40.8786111,-74.52527778,0,0
USGS-06803480,13,0,40.8797249,-96.7766849,0,0
USGS-405255078351801,4,0,40.88200527,-78.588081,0,0
USGS-01445360,6,0,40.8825,-74.8716667,0,0
USGS-01381660,8,0,40.88305556,-74.4444444,0,0
USGS-03106500,114,0,40.8839524,-80.2336726,0,0
USGS-01389500,327,0,40.8847222,-74.2261111,0,0
USGS-01379853,4,0,40.88527778,-74.5469444,0,0
USGS-068035135,1,0,40.885278,-96.6194572,0,0
USGS-06803514,3,0,40.8855557,-96.6141792,0,0
USGS-06803513,5,0,40.8861114,-96.6241795,0,0
USGS-01389138,4,0,40.88638889,-74.27277778,0,0
USGS-01389140,8,0,40.8872222,-74.26638889,0,0
USGS-01303000,108,0,40.8875,-73.5636111,0,0
USGS-405316078374201,4,0,40.88783919,-78.62808218,0,0
USGS-03105500,123,0,40.88867389,-80.3370083,0,0
USGS-01546500,116,1,40.88978334,-77.794168,0.862068966,0
USGS-01391500,273,3,40.89027778,-74.0805556,1.098901099,0
USGS-405328078345101,4,0,40.89117166,-78.5805808,0,0
USGS-01389600,5,0,40.8922222,-74.21138889,0,0
USGS-01389110,137,1,40.8922222,-74.2658333,0.729927007,0
USGS-01445900,8,0,40.8925,-74.9780556,0,0
USGS-06803510,19,0,40.89305556,-96.6816667,0,0
USGS-01389880,163,1,40.8936111,-74.1291667,0.613496933,0
USGS-405338078322201,4,0,40.89394868,-78.5391907,0,0
USGS-405338078322401,4,0,40.89394869,-78.5397463,0,0
USGS-01541000,108,0,40.89700655,-78.6769726,0,0
USGS-01382000,395,48,40.8972222,-74.27277778,12.15189873,1
USGS-01389000,83,0,40.89777778,-74.2725,0,0
USGS-405358078351501,4,0,40.89950496,-78.5872477,0,0
USGS-01391490,4,0,40.90027778,-74.0811111,0,0
USGS-01389710,4,0,40.90055556,-74.18277778,0,0
USGS-01444518,8,0,40.90055556,-75.0661111,0,0
USGS-01380100,95,0,40.9022222,-74.50138889,0,0
USGS-405408096362301,2,0,40.90225556,-96.6062556,0,0
USGS-01380500,113,0,40.90277778,-74.4097222,0,0
USGS-06880500,137,0,40.90305556,-97.1116667,0,0
USGS-01379800,6,0,40.90416667,-74.5680556,0,0
USGS-06803525,603,4,40.9049996,-96.5861224,0.663349917,0
USGS-01380098,8,0,40.9058333,-74.4969444,0,0
USGS-01378583,8,0,40.90655556,-73.9689722,0,0
USGS-01455880,5,0,40.9086111,-74.7719444,0,0
USGS-05568915,152,0,40.9092042,-90.0867839,0,0
USGS-01378560,88,0,40.9111111,-74.04027778,0,0
USGS-405441078320301,4,0,40.91144828,-78.5339129,0,0
USGS-01304500,171,0,40.9136111,-72.6866667,0,0
USGS-01389080,4,0,40.915,-74.2425,0,0
USGS-405457078302601,4,0,40.91589217,-78.5069677,0,0
USGS-06880000,202,0,40.9161111,-97.1455556,0,0
USGS-405458078301501,4,0,40.91616989,-78.50391209,0,0
USGS-01455500,92,0,40.9172222,-74.6655556,0,0
USGS-01455840,8,0,40.9175,-74.7605556,0,0
USGS-05468359,4,0,40.91864927,-90.5640226,0,0
USGS-05468316,4,0,40.9186493,-90.499299,0,0
USGS-01455801,88,0,40.9195833,-74.7353611,0,0
USGS-01455700,8,0,40.92,-74.7308333,0,0
USGS-01444100,48,0,40.92055556,-75.0880556,0,0
USGS-014488005,10,0,40.92055556,-75.8858333,0,0
USGS-0138013550,3,0,40.92091667,-74.4600556,0,0
USGS-01445100,8,0,40.9211111,-74.84027778,0,0
USGS-05468308,5,0,40.92114929,-90.4981879,0,0
USGS-05468293,4,0,40.9217048,-90.4442973,0,0
USGS-01445600,8,0,40.9222222,-74.9605556,0,0
USGS-05468325,6,0,40.92226038,-90.5176328,0,0
USGS-05468300,6,0,40.92226039,-90.4692981,0,0
USGS-05468305,6,0,40.92226039,-90.4865209,0,0
USGS-05468333,6,0,40.92337147,-90.5370777,0,0
USGS-01554665,66,0,40.92340055,-77.47749129,0,0
USGS-01443000,166,0,40.9239854,-75.0957319,0,0
USGS-05468349,4,0,40.9250381,-90.5543003,0,0
USGS-05468341,2,0,40.92559366,-90.5529114,0,0
USGS-01388720,79,0,40.92638889,-74.29277778,0,0
USGS-01455780,6,0,40.92666667,-74.71888889,0,0
USGS-03036000,69,0,40.9275653,-79.2911508,0,0
USGS-05468260,3,0,40.92837145,-90.4276301,0,0
USGS-05468265,5,0,40.9286492,-90.4412417,0,0
USGS-01380320,24,0,40.92888889,-74.4375,0,0
USGS-01445090,8,0,40.93,-74.81888889,0,0
USGS-01445210,8,0,40.93027778,-74.885,0,0
USGS-01380075,8,0,40.93055556,-74.4869444,0,0
USGS-05468367,6,0,40.9305936,-90.5731896,0,0
USGS-01379700,18,0,40.9308333,-74.5947222,0,0
USGS-01455785,8,0,40.9308333,-74.7716667,0,0
USGS-405552078275201,3,0,40.93116937,-78.4641886,0,0
USGS-01388850,8,0,40.93277778,-74.25277778,0,0
USGS-05468280,4,0,40.93281587,-90.4442974,0,0
USGS-05468250,6,0,40.9336492,-90.42263,0,0
USGS-06772200,98,1,40.93473444,-98.2825604,1.020408163,0
USGS-01388640,8,0,40.935,-74.3369444,0,0
USGS-405608078274201,4,0,40.9356137,-78.4614107,0,0
USGS-06803507,1,0,40.93750144,-96.7005703,0,0
USGS-01389850,12,0,40.93888889,-74.1630556,0,0
USGS-03034000,151,0,40.93923105,-79.00836738,0,0
USGS-11342000,127,0,40.93959397,-122.4172351,0,0
USGS-01449375,81,0,40.94013889,-75.5844611,0,0
USGS-05468375,6,0,40.94031574,-90.586801,0,0
USGS-05468245,4,0,40.9403158,-90.4131853,0,0
USGS-05468240,5,0,40.94198248,-90.409574,0,0
USGS-01445030,8,0,40.9425,-74.83027778,0,0
USGS-05468230,4,0,40.942538,-90.4029072,0,0
USGS-05468225,6,2,40.94309358,-90.3956847,33.33333333,1
USGS-01388600,195,0,40.9433333,-74.2794444,0,0
USGS-09227000,1,0,40.9443936,-110.1618207,0,0
USGS-01448860,4,0,40.94592084,-75.7479694,0,0
USGS-05468220,4,1,40.9461491,-90.3837399,25,1
USGS-01391110,11,0,40.94638889,-74.0986111,0,0
USGS-01378500,66,1,40.9483333,-74.0266667,1.515151515,0
USGS-01442798,5,0,40.94916667,-75.0986111,0,0
MKD00018,29,0,40.95,21.56,0,0
USGS-405700084113600,2,0,40.95005105,-84.1932802,0,0
USGS-01380295,3,0,40.9511111,-74.4130556,0,0
USGS-05468215,2,0,40.95281576,-90.3623503,0,0
USGS-01379680,8,0,40.95388889,-74.5711111,0,0
USGS-04187995,3,0,40.95449558,-84.1791133,0,0
USGS-05468210,4,0,40.95476019,-90.3534612,0,0
USGS-01391100,22,0,40.95527778,-74.1005556,0,0
USGS-05489620,4,0,40.95723895,-92.3424057,0,0
USGS-05468400,4,0,40.9575378,-90.6206908,0,0
USGS-01540500,254,2,40.95814218,-76.6191222,0.787401575,0
USGS-11368000,96,0,40.9582079,-122.2197275,0,0
USGS-405730078255301,4,0,40.958391,-78.4311319,0,0
USGS-01541200,9,0,40.9614471,-78.5191906,0,0
USGS-01390518,14,0,40.9622222,-74.0941667,0,0
USGS-05468205,2,0,40.96226016,-90.3473499,0,0
USGS-01389020,3,0,40.96302778,-74.2124722,0,0
USGS-06803555,142,0,40.96555556,-96.4544444,0,0
USGS-01391050,14,0,40.9672222,-74.1097222,0,0
USGS-01553500,189,0,40.96758498,-76.8763543,0,0
USGS-405804078252301,4,0,40.96783528,-78.4227983,0,0
USGS-05468200,2,0,40.968649,-90.3451276,0,0
USGS-405810078243501,15,0,40.96950188,-78.4094645,0,0
USGS-01388500,94,0,40.9697222,-74.2819444,0,0
MKD00016,29,7,40.97,21.64,24.13793103,1
USGS-01442760,96,0,40.9708333,-75.1266667,0,0
USGS-01541500,100,0,40.97172406,-78.4058533,0,0
USGS-01390510,14,0,40.9725,-74.0922222,0,0
USGS-01553850,130,0,40.97444444,-76.8,0,0
USGS-06764000,168,2,40.97499276,-102.2518517,1.19047619,0
USGS-01445160,78,0,40.975,-74.84888889,0,0
USGS-01541248,2,0,40.97533597,-78.5303022,0,0
USGS-01547400,116,0,40.97533846,-77.7427797,0,0
USGS-01378400,66,0,40.97666667,-73.9341667,0,0
USGS-01442750,42,0,40.97787306,-75.1357339,0,0
USGS-01378387,17,0,40.9786111,-73.9666667,0,0
USGS-01445155,8,0,40.97916667,-74.8416667,0,0
USGS-01443492,8,0,40.98,-74.9247222,0,0
GRC00003,42,0,40.98,22.62,0,0
USGS-01443500,217,0,40.9808333,-74.9533333,0,0
USGS-01445000,4,0,40.9808333,-74.77638889,0,0
USGS-09255000,3,0,40.9824657,-107.3828391,0,0
USGS-01300000,5,0,40.9833333,-73.6869444,0,0
USGS-405901084124600,2,0,40.9836621,-84.2127243,0,0
USGS-01548038,67,0,40.9836769,-77.5166593,0,0
USGS-01444990,8,0,40.98527778,-74.7647222,0,0
USGS-01388100,4,0,40.98555556,-74.2794444,0,0
USGS-01541510,3,0,40.9858905,-78.4058533,0,0
USGS-405913084123300,2,0,40.98699549,-84.209113,0,0
USGS-01378475,9,0,40.9872222,-73.9747222,0,0
USGS-01443600,4,0,40.9875,-74.9783333,0,0
USGS-01444984,8,0,40.9875,-74.7405556,0,0
USGS-405916080412400,22,0,40.98777778,-80.69,0,0
ESP00003,28,0,40.98861111,-3.186111111,0,0
USGS-01376273,9,0,40.9897222,-73.93527778,0,0
USGS-01377850,3,0,40.99,-74.0080556,0,0
USGS-01387968,2,0,40.9900833,-74.2564722,0,0
USGS-04188100,5,0,40.9903287,-84.2266132,0,0
USGS-06903340,1,0,40.9908335,-93.3068761,0,0
USGS-01377499,16,0,40.9922222,-74.0230556,0,0
USGS-01387041,5,0,40.9925,-74.29027778,0,0
USGS-01377500,13,0,40.99277778,-74.0211111,0,0
USGS-015400021,102,0,40.9936111,-76.4758333,0,0
USGS-03032500,124,0,40.9945093,-79.3942088,0,0
USGS-01443890,8,0,40.99527778,-75.0322222,0,0
USGS-01377463,8,0,40.99638889,-74.0255556,0,0
USGS-01391000,24,1,40.99777778,-74.1119444,4.166666667,0
USGS-01382800,5,0,40.9986111,-74.2980556,0,0
USGS-01442500,111,0,40.998706,-75.1426788,0,0
USGS-01444980,8,0,40.99888889,-74.7355556,0,0
USGS-01377000,260,1,40.99916667,-73.9891667,0.384615385,0
USGS-03104500,114,0,41.0000608,-80.3503425,0,0
USGS-0137627350,8,0,41.00055556,-73.9272222,0,0
USGS-06805600,36,0,41.0011104,-95.8666751,0,0
USGS-05469000,132,0,41.0014258,-90.8543072,0,0
USGS-410007074220601,8,0,41.0017222,-74.3696944,0,0
USGS-09259700,25,0,41.0030203,-107.9203562,0,0
USGS-09226000,9,0,41.00633678,-110.2709881,0,0
USGS-01387014,8,0,41.00694444,-74.2925,0,0
USGS-01376274,8,0,41.00805556,-73.94027778,0,0
USGS-05526000,324,3,41.0089215,-87.8233719,0.925925926,0
USGS-01390946,15,0,41.00944444,-74.1272222,0,0
USGS-01444978,6,0,41.0095,-74.7104167,0,0
USGS-01376970,9,0,41.0122222,-74.00777778,0,0
USGS-410048080422700,22,0,41.0133333,-80.7075,0,0
USGS-01541800,2,0,41.01394577,-78.1994566,0,0
USGS-01444970,4,0,41.01444444,-74.7669444,0,0
USGS-09235300,66,0,41.0149619,-108.644831,0,0
USGS-09251900,3,0,41.01524406,-107.022829,0,0
USGS-06805500,640,1,41.01527778,-96.1577778,0.15625,0
USA00305,639,1,41.01527778,-96.15777778,0.156494523,0
USGS-06803530,46,0,41.0158333,-96.5441667,0,0
USGS-410100093183015,2,0,41.01666636,-93.3085428,0,0
USGS-05488600,8,0,41.01667325,-92.8835312,0,0
USGS-01382500,171,0,41.0183333,-74.4011111,0,0
USGS-03099600,144,0,41.0183934,-80.4406228,0,0
USGS-05568800,185,0,41.01888889,-89.8355556,0,0
USGS-01443570,7,0,41.02194444,-74.9841667,0,0
USGS-06623800,171,1,41.0235791,-106.824766,0.584795322,0
USGS-01390700,14,0,41.0236111,-74.16777778,0,0
USGS-01553430,32,0,41.02416667,-77.065,0,0
USGS-01299130,5,0,41.0245418,-73.69957388,0,0
USGS-09256500,2,0,41.0246872,-107.4445074,0,0
USGS-05558995,135,0,41.0250361,-89.417312,0,0
USGS-01382450,12,0,41.0258333,-74.4083333,0,0
USGS-06803565,98,0,41.02610915,-96.4063999,0,0
USGS-01390610,8,0,41.0261111,-74.1936111,0,0
USGS-01299030,5,0,41.02704176,-73.68929569,0,0
USGS-09257000,20,0,41.02852778,-107.5488611,0,0
USGS-01376280,5,0,41.02888889,-73.9255556,0,0
USGS-01390900,4,0,41.02888889,-74.135,0,0
USGS-01387884,8,0,41.02944444,-74.2366667,0,0
PRT00006,34,0,41.03,-6.98,0,0
USGS-01390800,7,0,41.03138889,-74.1525,0,0
USGS-03099510,57,16,41.03144837,-80.5192364,28.07017544,1
USGS-410154107464801,1,0,41.031631,-107.780629,0,0
USGS-01390470,4,0,41.03194444,-74.0997222,0,0
USGS-01367620,37,0,41.03305556,-74.6430556,0,0
USGS-01447650,67,0,41.0345336,-75.4593526,0,0
USGS-01440650,109,0,41.0362044,-75.2090697,0,0
USGS-01387811,8,0,41.03666667,-74.24138889,0,0
USGS-03099500,25,1,41.03672598,-80.5361815,4,0
USGS-01387010,4,0,41.0372222,-74.2855556,0,0
USGS-01390670,8,0,41.03805556,-74.1675,0,0
USGS-06783500,134,0,41.03805556,-98.9927778,0,0
USGS-01379615,8,0,41.0386111,-74.53138889,0,0
USGS-01443550,4,0,41.03916667,-74.9647222,0,0
USGS-01367625,90,0,41.04027778,-74.6297222,0,0
USGS-01390630,8,0,41.04027778,-74.18777778,0,0
USGS-01443476,8,0,41.0411111,-74.8683333,0,0
USGS-410229107521601,1,0,41.0413531,-107.8717435,0,0
USGS-410231107520001,1,0,41.04190868,-107.8672988,0,0
USGS-01387000,132,0,41.04416667,-74.2930556,0,0
USGS-03031505,30,0,41.0442294,-79.7764395,0,0
USGS-01440090,128,0,41.0445405,-75.0279524,0,0
USGS-03098406,23,0,41.0447222,-80.6833333,0,0
USGS-410247080405200,23,0,41.04638889,-80.6811111,0,0
USGS-01538600,111,0,41.04702926,-76.221045,0,0
USGS-01382410,15,0,41.04777778,-74.4066667,0,0
USGS-410302073564600,1,0,41.05065239,-73.9456928,0,0
USGS-410304073564600,4,0,41.0512079,-73.9456928,0,0
USGS-01387765,11,0,41.0533333,-74.2244444,0,0
USGS-05487810,6,0,41.05722096,-93.4116006,0,0
USGS-06805570,36,0,41.0578611,-95.928,0,0
USGS-410333095530101,111,0,41.05935278,-95.8836694,0,0
USGS-06897795,4,0,41.0611016,-94.2030088,0,0
USGS-410345107303701,1,0,41.06246445,-107.5108982,0,0
USGS-05568775,141,0,41.06309257,-89.7953809,0,0
USGS-01387700,12,0,41.06638889,-74.2094444,0,0
USGS-01443276,12,0,41.06666667,-74.68777778,0,0
USGS-01386350,7,0,41.06944444,-74.3222222,0,0
PRT00005,45,0,41.07,-8.43,0,0
USGS-01390400,8,0,41.0711111,-74.0883333,0,0
USGS-03098500,24,0,41.07200276,-80.69035408,0,0
USGS-01440097,8,0,41.07277778,-74.9625,0,0
USGS-01390445,4,0,41.0733333,-74.0983333,0,0
USGS-01553145,13,0,41.07381944,-76.903,0,0
USGS-01547980,100,0,41.0747875,-77.5913806,0,0
USGS-01553150,49,0,41.0748057,-76.8724636,0,0
USGS-01548075,107,0,41.0753453,-77.4774864,0,0
USGS-01387610,10,0,41.0775,-74.1922222,0,0
USGS-01382170,7,0,41.07777778,-74.4897222,0,0
USGS-410440080415900,19,0,41.07777778,-80.6997222,0,0
USGS-01539000,3,0,41.07814118,-76.4313333,0,0
USGS-01548077,65,0,41.0795119,-77.48332,0,0
USGS-410447080371900,19,0,41.0797222,-80.6219444,0,0
USGS-410505107101801,1,0,41.08468684,-107.1722776,0,0
USGS-01447720,117,0,41.0848082,-75.6054666,0,0
USGS-01443466,17,0,41.08488546,-74.826562,0,0
USGS-01443250,8,1,41.08555556,-74.6991667,12.5,1
USGS-0144347170,5,0,41.0863333,-74.8612222,0,0
USGS-01385800,8,0,41.08694444,-74.3372222,0,0
USGS-410514080404700,24,0,41.0872222,-80.6797222,0,0
USGS-01439500,165,0,41.08815078,-75.03767469,0,0
USGS-410547108582301,4,0,41.0963492,-108.9737296,0,0
USGS-09256000,70,0,41.09777778,-107.3819444,0,0
USGS-03031690,10,0,41.0978404,-78.8872547,0,0
USGS-01439680,164,0,41.09787335,-75.00378459,0,0
USGS-01387500,262,0,41.09805556,-74.16277778,0,0
USGS-03031500,38,0,41.10061789,-79.68116,0,0
USGS-03098513,24,0,41.10138889,-80.6719444,0,0
USGS-0138749205,8,0,41.10388889,-74.15527778,0,0
USGS-03098600,15,0,41.10505807,-80.6625755,0,0
USGS-01443440,103,0,41.10555556,-74.755,0,0
USGS-01443293,7,0,41.1058333,-74.6822222,0,0
USGS-01440000,173,0,41.1061111,-74.9525,0,0
USGS-01382280,6,0,41.10694444,-74.4344444,0,0
USGS-01382830,8,0,41.11,-74.3916667,0,0
USGS-03098000,26,0,41.1111691,-80.6728537,0,0
USGS-03098700,24,0,41.11172469,-80.6353523,0,0
USGS-01547950,53,0,41.1117307,-77.7022159,0,0
USGS-01367700,94,1,41.11194444,-74.58888889,1.063829787,0
USGS-05488700,8,0,41.11667028,-92.9335332,0,0
USGS-01542500,11,0,41.11755906,-78.108896,0,0
USGS-06610795,21,0,41.1178333,-95.9376667,0,0
USGS-06897790,4,0,41.11943414,-94.2613443,0,0
PRT00013,42,0,41.12,-7.086388889,0,0
USGS-01211350,1,0,41.12176275,-73.7101305,0,0
USGS-01382278,8,0,41.12194444,-74.4261111,0,0
USGS-01211300,1,0,41.1242627,-73.7048525,0,0
USGS-01548085,16,0,41.12479117,-77.43553718,0,0
USGS-06764880,102,0,41.1261111,-101.5766667,0,0
USGS-01387415,17,0,41.12666667,-74.16527778,0,0
USGS-01384500,8,0,41.1272222,-74.2658333,0,0
USGS-01542508,56,0,41.12922587,-78.1327855,0,0
USGS-03030852,98,0,41.1297847,-79.5542134,0,0
USGS-01447500,115,0,41.1303626,-75.625467,0,0
USGS-09258900,2,0,41.13190766,-107.646458,0,0
USGS-01367715,18,0,41.1333333,-74.5786111,0,0
USGS-04206000,37,0,41.1356112,-81.5470622,0,0
USGS-01382090,8,0,41.13638889,-74.4725,0,0
USGS-410816107202901,1,0,41.13774136,-107.3420045,0,0
USGS-01443408,8,0,41.145,-74.7480556,0,0
USGS-01367785,8,0,41.14694444,-74.70277778,0,0
USGS-03031000,13,0,41.1492285,-79.6600487,0,0
MKD00008,29,0,41.15,22.53,0,0
USGS-410904079463401,4,0,41.1511725,-79.7758843,0,0
USGS-01382960,8,0,41.1525,-74.3591667,0,0
USGS-01208950,201,0,41.15287436,-73.3059495,0,0
USGS-01439960,23,0,41.15694444,-74.8772222,0,0
USGS-410932079472801,4,0,41.1589501,-79.7908848,0,0
USGS-410934079472501,4,0,41.15950567,-79.7900514,0,0
USGS-05520500,310,0,41.16003338,-87.6686483,0,0
USGS-01447300,34,0,41.1611956,-75.60241088,0,0
USGS-01368823,3,0,41.16180556,-74.42263889,0,0
USGS-01367800,82,0,41.16277778,-74.67527778,0,0
USGS-01383505,6,0,41.1636111,-74.3180556,0,0
USGS-01539350,34,0,41.1661957,-76.5035595,0,0
USGS-01367780,12,0,41.16666667,-74.7269444,0,0
USGS-01443370,4,0,41.1683333,-74.73638889,0,0
USGS-05488895,7,0,41.16944476,-93.0565922,0,0
USGS-411011081345100,2,0,41.1697776,-81.5806753,0,0
USGS-01367805,10,0,41.17,-74.6566222,0,0
USGS-03030515,59,0,41.1700625,-79.4722678,0,0
USGS-01368940,8,0,41.1725,-74.5419444,0,0
USGS-411032079491901,3,0,41.1756164,-79.821719,0,0
USGS-411034079492001,3,0,41.17617197,-79.8219968,0,0
USGS-411038109042101,3,0,41.17718335,-109.073178,0,0
USGS-411042079470501,4,0,41.17839435,-79.7844958,0,0
USGS-01367750,8,0,41.18105556,-74.5903056,0,0
USGS-411055079491301,3,0,41.1820052,-79.8200523,0,0
USGS-411105095532301,7,0,41.1849722,-95.8897778,0,0
USGS-05488750,1,0,41.18611338,-92.9321447,0,0
USGS-01368721,9,0,41.18638889,-74.3705556,0,0
USGS-411111079483001,4,0,41.18644968,-79.8081076,0,0
USGS-01439805,3,0,41.1865,-74.79477778,0,0
USGS-01368820,93,0,41.18694444,-74.42,0,0
USGS-05466500,133,0,41.18697738,-90.9673663,0,0
USGS-411118079462401,3,0,41.18839428,-79.7731066,0,0
USGS-411119079470901,2,0,41.18867199,-79.7856069,0,0
USGS-01537700,179,0,41.1886937,-76.0865935,0,0
USGS-411120079471101,3,0,41.18894976,-79.7861625,0,0
USGS-06610505,112,0,41.18916667,-95.8625,0,0
USGS-411127079471101,3,0,41.19089418,-79.7861625,0,0
USGS-01368825,8,0,41.19191667,-74.4161111,0,0
USGS-01367770,220,0,41.19388889,-74.57527778,0,0
USGS-01367860,4,0,41.19416667,-74.6211111,0,0
USGS-411140079475101,4,0,41.19450518,-79.797274,0,0
USGS-01374983,1,0,41.19453948,-73.7329096,0,0
USGS-01367850,12,0,41.19694444,-74.6316667,0,0
USGS-04183500,96,1,41.19893889,-84.7444033,1.041666667,0
USGS-09216574,3,0,41.19912797,-109.0512327,0,0
USGS-01439830,89,0,41.2,-74.81527778,0,0
USGS-01367910,122,1,41.20055556,-74.5994444,0.819672131,0
USGS-01210000,1,0,41.201762,-73.6326281,0,0
USGS-411214079465801,15,0,41.20394959,-79.7825514,0,0
USGS-01553005,101,0,41.20758197,-76.7521806,0,0
USGS-01367902,8,0,41.20777778,-74.6091667,0,0
USGS-05555300,245,0,41.20836786,-88.93091189,0,0
USGS-411240079475101,4,0,41.2111716,-79.797274,0,0
USGS-05488990,8,0,41.212224,-92.9307559,0,0
USGS-01374988,1,0,41.21452778,-73.77077778,0,0
USGS-06610665,4,0,41.21555396,-95.7800094,0,0
USGS-01374908,1,0,41.2159285,-73.6320727,0,0
USGS-09255500,6,0,41.21801805,-107.3722831,0,0
USGS-05489000,9,0,41.2190021,-92.9085332,0,0
USGS-01368950,129,3,41.2225,-74.4755556,2.325581395,0
USGS-06610663,4,0,41.2274982,-95.7463975,0,0
USGS-01374987,7,0,41.22875,-73.7436111,0,0
USGS-11345500,40,0,41.2307286,-120.4371726,0,0
USGS-411359081330400,8,0,41.2331112,-81.5509508,0,0
USGS-01367950,5,0,41.2344722,-74.5726111,0,0
USGS-01551500,103,0,41.23618985,-76.996634,0,0
USGS-01439902,8,0,41.23916667,-74.8036111,0,0
USGS-01374390,1,0,41.2395386,-73.898193,0,0
USGS-01438760,34,0,41.23953888,-74.8668353,0,0
USGS-04206400,6,0,41.24144457,-81.5498396,0,0
USGS-05487980,8,0,41.24663889,-93.2901667,0,0
USGS-01374917,1,0,41.2483611,-73.6700833,0,0
GRC00001,36,0,41.25,24.53,0,0
USGS-01374919,1,0,41.25166667,-73.6758333,0,0
USGS-05489030,8,0,41.2550025,-92.857421,0,0
USGS-05556200,162,0,41.2572588,-89.3459225,0,0
USGS-01374880,1,0,41.25815068,-73.5659594,0,0
USGS-01368000,167,0,41.26009487,-74.5484934,0,0
USGS-01374890,5,0,41.2602222,-73.6018611,0,0
USGS-01544149,97,0,41.26117544,-77.90721679,0,0
USGS-01367880,8,0,41.26138889,-74.62388889,0,0
USGS-01439766,7,0,41.26277778,-74.7386111,0,0
USGS-03026175,142,0,41.2642262,-79.84116449,0,0
USGS-03103500,112,0,41.2661668,-80.4725697,0,0
USGS-411607107213401,1,0,41.26857305,-107.3600604,0,0
GRC00002,39,0,41.27,23.32,0,0
USGS-411618108574001,5,0,41.2716285,-108.961785,0,0
